HJE-196,10-09-2022,08:55,4562,40
JTB-979,10-09-2022,08:55,5563,30
OWJ-425,10-09-2022,08:59,4939,45
RAK-537,10-09-2022,09:00,4499,45
XLI-469,10-09-2022,09:01,5445,31
ZDE-114,10-09-2022,09:04,5201,29
FHS-482,10-09-2022,09:05,4703,45
RYF-819,10-09-2022,09:09,4207,46
JNZ-448,10-09-2022,09:12,4504,40
NGV-101,10-09-2022,09:15,5076,29
LZL-214,10-09-2022,09:18,4493,41
HYF-803,10-09-2022,09:20,4139,45
ZLN-247,10-09-2022,09:23,4089,47
MQG-943,10-09-2022,09:23,4032,42
DAX-077,10-09-2022,09:26,6006,26
ZZA-111,10-09-2022,09:26,5058,30
EHZ-879,10-09-2022,09:29,6109,29
NAR-004,10-09-2022,09:33,6053,25
LVZ-585,10-09-2022,09:34,3301,45
WAJ-804,10-09-2022,09:36,3709,44
BRC-816,10-09-2022,09:38,5401,29
BZS-448,10-09-2022,09:39,5300,26
WOV-707,10-09-2022,09:40,5477,27
YAV-041,10-09-2022,09:42,5101,30
TFG-356,10-09-2022,09:46,4486,45
COV-015,10-09-2022,09:48,5688,31
ZBK-498,10-09-2022,09:50,4435,47
BXG-768,10-09-2022,09:54,4297,47
IZH-999,10-09-2022,09:56,5191,29
VDR-332,10-09-2022,09:57,5664,28
AUQ-988,10-09-2022,10:01,4795,40
BLV-967,10-09-2022,10:01,5709,31
VFZ-008,10-09-2022,10:04,4264,40
WAC-614,10-09-2022,10:06,2788,42
CSD-599,10-09-2022,10:10,3524,46
RUL-039,10-09-2022,10:10,2621,40
CZQ-065,10-09-2022,10:10,2900,47
XJV-626,10-09-2022,10:12,3924,44
HMR-122,10-09-2022,10:12,4675,45
LAX-547,10-09-2022,10:14,5623,30
VNW-630,10-09-2022,10:14,3919,40
JTZ-609,10-09-2022,10:14,5656,27
ILG-902,10-09-2022,10:17,5050,29
HBX-130,10-09-2022,10:19,2740,47
XLQ-894,10-09-2022,10:23,5786,27
BZR-926,10-09-2022,10:25,5060,25
MKF-990,10-09-2022,10:29,3072,41
ZKN-926,10-09-2022,10:30,4287,45
TDO-590,10-09-2022,10:31,4391,43
NIL-811,10-09-2022,10:34,3948,47
VFR-273,10-09-2022,10:38,4960,41
KMU-235,10-09-2022,10:40,3822,46
WHC-191,10-09-2022,10:44,6073,28
FOW-135,10-09-2022,10:48,4730,45
HAE-785,10-09-2022,10:48,3364,41
OWN-638,10-09-2022,10:52,4866,44
FWX-110,10-09-2022,10:54,5411,28
LVO-544,10-09-2022,10:54,4538,42
PZS-462,10-09-2022,10:58,3039,43
SVJ-966,10-09-2022,10:59,3308,45
LIA-934,10-09-2022,10:59,3982,46
UBE-972,10-09-2022,11:00,4720,47
OBW-144,10-09-2022,11:04,4095,43
QFJ-247,10-09-2022,11:08,5834,30
CFG-249,10-09-2022,11:09,5799,30
KFT-027,10-09-2022,11:11,5517,32
HTE-400,10-09-2022,11:12,4462,42
OPW-818,10-09-2022,11:14,5627,28
ZME-815,10-09-2022,11:16,5197,29
BCG-140,10-09-2022,11:19,5749,29
QTW-277,10-09-2022,11:22,4745,41
VCV-860,10-09-2022,11:22,4503,46
SXK-602,10-09-2022,11:23,4125,41
CBW-437,10-09-2022,11:26,4841,46
FEY-906,10-09-2022,11:30,5857,29
BWR-140,10-09-2022,11:34,3875,42
XXD-193,10-09-2022,11:37,3744,43
RXV-060,10-09-2022,11:38,5054,31
RXM-120,10-09-2022,11:39,3680,40
LDC-463,10-09-2022,11:43,5584,28
XOA-904,10-09-2022,11:47,3977,44
NTP-144,10-09-2022,11:49,3819,46
RTW-960,10-09-2022,11:52,4514,41
YEH-235,10-09-2022,11:55,5884,29
PXZ-281,10-09-2022,11:58,4440,47
FLM-378,10-09-2022,11:58,5846,31
BSN-152,10-09-2022,11:59,5180,27
FYJ-248,10-09-2022,12:02,5615,26
EDR-666,10-09-2022,12:04,5460,32
SLD-760,10-09-2022,12:04,3251,45
LHB-563,10-09-2022,12:04,4635,45
FYL-417,10-09-2022,12:04,4747,42
RAV-894,10-09-2022,12:05,6130,28
CEE-738,10-09-2022,12:08,4406,43
UZE-775,10-09-2022,12:12,4264,42
FWK-685,10-09-2022,12:14,4448,45
KXU-377,10-09-2022,12:17,5766,26
TGC-713,10-09-2022,12:21,2737,45
DDX-120,10-09-2022,12:25,4469,40
SOB-694,10-09-2022,12:28,4810,41
UQH-454,10-09-2022,12:31,4992,46
NVA-392,10-09-2022,12:31,4236,46
AEW-585,10-09-2022,12:31,4862,40
HMY-742,10-09-2022,12:34,5496,28
DRB-524,10-09-2022,12:36,4431,43
MKC-498,10-09-2022,12:38,2861,44
EKU-258,10-09-2022,12:39,3703,42
WSO-374,10-09-2022,12:43,4168,41
HOF-580,10-09-2022,12:44,3092,42
UYW-223,10-09-2022,12:47,5915,29
TMC-577,10-09-2022,12:47,5413,29
TQW-606,10-09-2022,12:48,4447,42
SDM-549,10-09-2022,12:48,2867,46
ZHQ-539,10-09-2022,12:52,4110,43
FSZ-703,10-09-2022,12:52,5518,29
BGM-272,10-09-2022,12:55,4688,47
SYC-635,10-09-2022,12:58,4069,43
MZE-582,10-09-2022,12:59,4715,44
INI-211,10-09-2022,13:03,3685,41
DLZ-350,10-09-2022,13:07,3924,41
TPX-311,10-09-2022,13:09,3129,43
UMW-149,10-09-2022,13:11,2884,43
QMO-490,10-09-2022,13:12,3843,44
SON-394,10-09-2022,13:13,4155,46
SFI-868,10-09-2022,13:17,4549,46
YAM-061,10-09-2022,13:19,4604,40
IQI-694,10-09-2022,13:21,3648,43
VXE-534,10-09-2022,13:22,4336,45
CEJ-053,10-09-2022,13:23,4845,41
PWJ-880,10-09-2022,13:27,4339,45
IPC-857,10-09-2022,13:29,3754,40
GVP-090,10-09-2022,13:32,3001,43
UVG-154,10-09-2022,13:36,5656,29
WVF-498,10-09-2022,13:37,4324,46
WID-742,10-09-2022,13:41,3683,40
FKX-960,10-09-2022,13:41,3231,45
GJC-774,10-09-2022,13:42,4867,41
EVB-529,10-09-2022,13:46,4602,46
IEW-538,10-09-2022,13:49,5068,30
PKD-820,10-09-2022,13:53,4161,41
HRD-531,10-09-2022,13:54,6207,26
IDR-148,10-09-2022,13:58,3771,44
KKM-928,10-09-2022,14:02,4484,46
SKG-171,10-09-2022,14:06,4978,41
VQE-873,10-09-2022,14:10,4823,42
UTI-705,10-09-2022,14:10,5031,29
CPE-461,10-09-2022,14:12,4237,43
YFP-126,10-09-2022,14:16,4317,43
TFF-143,10-09-2022,14:19,4434,40
DGF-944,10-09-2022,14:21,4551,45
LPA-826,10-09-2022,14:22,4033,42
GOD-323,10-09-2022,14:23,3485,44
WEK-828,10-09-2022,14:25,5640,32
RBG-293,10-09-2022,14:25,4118,40
UFA-140,10-09-2022,14:25,5832,31
XZY-934,10-09-2022,14:29,4320,42
UGF-947,10-09-2022,14:31,5473,28
DCN-583,10-09-2022,14:34,4611,45
PVC-900,10-09-2022,14:35,3929,41
YKX-350,10-09-2022,14:37,5866,26
CSD-115,10-09-2022,14:39,4899,45
WRT-799,10-09-2022,14:43,5038,31
CRI-119,10-09-2022,14:44,3631,40
STG-066,10-09-2022,14:44,4548,42
FYZ-656,10-09-2022,14:44,3887,43
EXK-759,10-09-2022,14:47,2753,45
JTW-390,10-09-2022,14:51,5183,28
FXV-232,10-09-2022,14:52,4098,44
PII-615,10-09-2022,14:54,2853,46
LMI-365,10-09-2022,14:57,3819,41
YZG-149,10-09-2022,15:00,4857,41
HRC-377,10-09-2022,15:03,3186,46
TUK-314,10-09-2022,15:07,4817,47
GSZ-101,10-09-2022,15:07,4953,44
ZLO-771,10-09-2022,15:08,5253,29
XMK-058,10-09-2022,15:12,4401,40
SRN-749,10-09-2022,15:12,4101,42
XJR-348,10-09-2022,15:12,2907,47
JTB-591,10-09-2022,15:15,2945,42
ADM-308,10-09-2022,15:19,5175,28
CTO-403,10-09-2022,15:23,3261,46
VJI-803,10-09-2022,15:24,4635,47
IWI-215,10-09-2022,15:25,3501,42
NGH-544,10-09-2022,15:25,6299,25
LUT-534,10-09-2022,15:28,4806,46
RSC-419,10-09-2022,15:32,4101,42
UMO-628,10-09-2022,15:34,3961,47
NEO-273,10-09-2022,15:35,4058,42
PPL-750,10-09-2022,15:39,4748,40
CGX-745,10-09-2022,15:39,4125,46
EII-035,10-09-2022,15:39,3714,46
QIP-742,10-09-2022,15:41,4031,45
TFZ-486,10-09-2022,15:42,3027,43
QYL-066,10-09-2022,15:45,4749,45
YUL-933,10-09-2022,15:49,4330,40
VUD-643,10-09-2022,15:53,6057,28
DFD-252,10-09-2022,15:57,4422,43
SXT-298,10-09-2022,15:57,4935,44
JTQ-550,10-09-2022,15:57,3346,43
DJM-424,10-09-2022,16:00,3952,40
AED-746,10-09-2022,16:00,3410,47
ZPE-109,10-09-2022,16:02,3611,40
CYO-072,10-09-2022,16:03,4602,42
XRY-142,10-09-2022,16:05,5154,26
MPQ-424,10-09-2022,16:05,3238,41
JSH-538,10-09-2022,16:07,3727,40
NFD-527,10-09-2022,16:11,3442,47
HGA-748,10-09-2022,16:14,2972,47
UWC-053,10-09-2022,16:14,5614,25
YUI-956,10-09-2022,16:17,4315,44
SHS-624,10-09-2022,16:18,4760,45
JAP-584,10-09-2022,16:18,4558,44
BCW-578,10-09-2022,16:21,2642,40
LFP-752,10-09-2022,16:24,4800,47
ZID-237,10-09-2022,16:28,5332,30
WII-851,10-09-2022,16:31,4002,45
HAQ-489,10-09-2022,16:34,4186,40
EAC-380,10-09-2022,16:36,5110,29
ZNI-182,10-09-2022,16:40,5301,28
SMO-844,10-09-2022,16:43,3122,47
ZEH-997,10-09-2022,16:44,4779,43
EOG-074,10-09-2022,16:46,4536,47
JPJ-772,10-09-2022,16:49,4374,46
MCY-918,10-09-2022,16:53,4595,46
CWY-401,10-09-2022,16:54,5211,31
ABL-064,10-09-2022,16:56,4413,41
OGP-464,10-09-2022,16:58,4556,46
FHS-169,10-09-2022,17:00,4241,40
NIU-884,10-09-2022,17:04,4866,44
RGN-461,10-09-2022,17:08,4091,46
RTU-686,10-09-2022,17:08,4075,47
OSJ-068,10-09-2022,17:08,4548,41
JGB-461,10-09-2022,17:10,4507,43
GMY-802,10-09-2022,17:14,4291,43
SGL-595,10-09-2022,17:17,5393,27
RSG-624,10-09-2022,17:21,3881,46
OAY-288,10-09-2022,17:22,5187,25
LJJ-284,10-09-2022,17:26,4434,40
CND-699,10-09-2022,17:26,5591,25
GTY-240,10-09-2022,17:26,4396,45
THE-037,10-09-2022,17:30,3305,40
VXN-850,10-09-2022,17:32,5457,25
MZW-214,10-09-2022,17:32,5640,28
FPR-018,10-09-2022,17:34,4572,44
ZGX-444,10-09-2022,17:35,5632,28
GFE-449,10-09-2022,17:38,5342,31
UZU-771,10-09-2022,17:41,4275,41
QQF-595,10-09-2022,17:45,4067,42
UYS-486,10-09-2022,17:49,4001,41
LRE-173,10-09-2022,17:51,3924,45
SVC-909,10-09-2022,17:52,4897,46
MXF-691,10-09-2022,17:54,4193,43
LBG-345,10-09-2022,17:56,3998,42
OYK-298,10-09-2022,17:57,4717,45
WKY-724,10-09-2022,17:57,4565,46
ZOB-329,10-09-2022,18:01,4939,47
ZCA-743,10-09-2022,18:04,4568,44
YJO-988,10-09-2022,18:04,3260,40
XTP-409,10-09-2022,18:08,5181,25
XFA-910,10-09-2022,18:12,4846,43
BPU-526,10-09-2022,18:15,4474,45
OEM-126,10-09-2022,18:15,4768,44
OJN-866,10-09-2022,18:18,4047,41
QGR-033,10-09-2022,18:20,3589,44
TNE-188,10-09-2022,18:20,4835,40
APV-585,10-09-2022,18:22,4925,45
QDI-701,10-09-2022,18:22,4869,43
LDG-190,10-09-2022,18:26,5589,29
XSU-068,10-09-2022,18:26,5376,31
HGO-514,10-09-2022,18:28,4187,41
BEO-015,10-09-2022,18:30,5554,30
BNV-773,10-09-2022,18:30,3875,43
TTS-101,10-09-2022,18:32,3544,42
WXM-373,10-09-2022,18:35,4632,43
SIS-212,10-09-2022,18:37,3914,43
ODE-266,10-09-2022,18:37,3709,41
PYK-595,10-09-2022,18:40,4274,40
HBA-132,10-09-2022,18:43,5212,25
ZWT-104,10-09-2022,18:43,3213,40
JFW-706,10-09-2022,18:45,4549,46
PRV-786,10-09-2022,18:49,5243,25
OEG-143,10-09-2022,18:49,2885,47
ESQ-690,10-09-2022,18:53,5244,27
RKL-368,10-09-2022,18:54,4039,40
LYN-699,10-09-2022,18:55,4422,44
ONK-275,10-09-2022,18:57,4630,46
UPQ-464,10-09-2022,18:59,3702,46
QJW-353,10-10-2022,06:03,3918,47
AYC-888,10-10-2022,06:06,3153,41
TQV-521,10-10-2022,06:08,4855,42
QAP-631,10-10-2022,06:08,2757,40
BEF-007,10-10-2022,06:08,4786,42
DTK-477,10-10-2022,06:09,4522,47
RSH-221,10-10-2022,06:12,4135,47
JCJ-829,10-10-2022,06:14,4817,44
ABX-996,10-10-2022,06:17,4014,47
JIT-492,10-10-2022,06:19,5582,25
VNL-873,10-10-2022,06:19,5801,30
JCI-454,10-10-2022,06:22,5434,25
NUL-450,10-10-2022,06:25,3708,47
BQE-666,10-10-2022,06:29,4229,47
MAK-467,10-10-2022,06:32,4522,42
YCK-549,10-10-2022,06:32,3759,41
MRX-454,10-10-2022,06:34,5778,30
SQR-814,10-10-2022,06:36,3486,42
JTY-847,10-10-2022,06:38,5115,26
BUE-041,10-10-2022,06:39,3637,41
EOT-426,10-10-2022,06:42,5889,26
SLN-039,10-10-2022,06:46,4544,45
SMF-360,10-10-2022,06:50,3222,40
MLS-912,10-10-2022,06:53,3885,42
XCD-267,10-10-2022,06:54,3648,42
LME-539,10-10-2022,06:56,5264,29
WQB-797,10-10-2022,06:57,5077,28
DPP-178,10-10-2022,06:57,3937,40
ZVE-040,10-10-2022,06:58,2883,47
RGX-576,10-10-2022,07:00,3745,46
KNQ-669,10-10-2022,07:01,4188,42
MCT-926,10-10-2022,07:05,4952,47
SBB-549,10-10-2022,07:06,3638,43
CKL-001,10-10-2022,07:08,5108,31
WSS-438,10-10-2022,07:10,4785,43
RHM-186,10-10-2022,07:12,2846,46
JRG-699,10-10-2022,07:15,3878,40
QOG-060,10-10-2022,07:16,4556,42
TKO-674,10-10-2022,07:18,5227,30
ZIU-145,10-10-2022,07:18,5691,29
YXK-378,10-10-2022,07:18,6106,26
BRD-796,10-10-2022,07:21,4259,40
TMM-946,10-10-2022,07:22,5327,28
QFY-808,10-10-2022,07:25,5213,31
HFK-889,10-10-2022,07:27,5095,27
ESV-475,10-10-2022,07:29,4097,41
HGX-403,10-10-2022,07:33,3450,40
TGA-904,10-10-2022,07:34,3425,40
WEN-384,10-10-2022,07:34,5201,30
YIF-904,10-10-2022,07:34,4161,40
AMO-648,10-10-2022,07:37,4563,43
DSK-856,10-10-2022,07:40,4334,47
SQX-251,10-10-2022,07:43,4441,43
CYR-883,10-10-2022,07:47,3121,41
LAN-146,10-10-2022,07:51,3660,45
XLN-652,10-10-2022,07:54,5648,28
EZJ-668,10-10-2022,07:58,3268,46
MEI-390,10-10-2022,08:02,4949,40
EHD-333,10-10-2022,08:04,4367,46
BXO-218,10-10-2022,08:06,5317,29
MLA-044,10-10-2022,08:09,4698,41
BPO-665,10-10-2022,08:13,3812,40
SON-044,10-10-2022,08:13,4035,43
ZDA-714,10-10-2022,08:14,4525,40
JYH-165,10-10-2022,08:18,3887,46
SLS-716,10-10-2022,08:19,5436,30
AWI-806,10-10-2022,08:21,4185,45
UUJ-971,10-10-2022,08:23,5043,27
QJZ-680,10-10-2022,08:26,6002,25
JHB-591,10-10-2022,08:27,5987,27
KYG-165,10-10-2022,08:29,3515,44
FEN-054,10-10-2022,08:31,3433,43
YQO-947,10-10-2022,08:31,4467,43
XKB-111,10-10-2022,08:33,5617,26
VDZ-198,10-10-2022,08:33,4569,44
QLP-487,10-10-2022,08:34,5013,32
QKR-194,10-10-2022,08:37,4438,47
PNX-368,10-10-2022,08:38,5151,29
MKH-737,10-10-2022,08:42,3712,46
EWY-300,10-10-2022,08:42,3263,46
GED-334,10-10-2022,08:46,5463,31
YFS-705,10-10-2022,08:46,5168,28
DOG-992,10-10-2022,08:50,5298,27
XTM-995,10-10-2022,08:50,4474,42
ZOE-390,10-10-2022,08:51,5253,30
IGD-298,10-10-2022,08:52,4139,47
PVQ-301,10-10-2022,08:55,3471,41
AHR-093,10-10-2022,08:55,4371,41
VXF-411,10-10-2022,08:59,4011,42
WPI-566,10-10-2022,09:02,3300,47
JIY-543,10-10-2022,09:02,4431,41
KEH-962,10-10-2022,09:02,5223,29
FQB-135,10-10-2022,09:02,4305,42
DNM-184,10-10-2022,09:02,6070,29
VWT-809,10-10-2022,09:03,4222,43
LYL-217,10-10-2022,09:06,5202,32
LIA-736,10-10-2022,09:07,4394,40
BAI-246,10-10-2022,09:10,5834,25
WIO-869,10-10-2022,09:10,2717,42
QWQ-483,10-10-2022,09:11,5513,26
FTP-472,10-10-2022,09:13,4983,47
YUR-842,10-10-2022,09:16,5249,32
LIZ-133,10-10-2022,09:20,5423,29
ZWP-320,10-10-2022,09:20,4518,44
KNC-448,10-10-2022,09:23,4793,42
TUR-232,10-10-2022,09:26,4380,47
WFB-408,10-10-2022,09:30,2660,43
SBZ-699,10-10-2022,09:30,4542,44
IOJ-962,10-10-2022,09:31,5386,32
BHE-773,10-10-2022,09:33,4891,42
ZER-817,10-10-2022,09:37,5116,29
OEK-372,10-10-2022,09:40,3709,44
BUV-890,10-10-2022,09:41,4282,41
MFC-879,10-10-2022,09:43,3683,41
CVG-695,10-10-2022,09:43,3335,45
PRS-313,10-10-2022,09:46,3084,41
KGQ-243,10-10-2022,09:47,4444,40
TFT-994,10-10-2022,09:48,5555,25
ZJY-569,10-10-2022,09:49,4195,43
NUP-926,10-10-2022,09:52,4814,46
VQM-239,10-10-2022,09:56,5941,31
QJF-201,10-10-2022,10:00,4986,46
CSU-854,10-10-2022,10:01,3759,41
HWO-703,10-10-2022,10:02,5912,29
MIX-925,10-10-2022,10:05,5317,27
OBW-853,10-10-2022,10:07,4407,41
VFH-922,10-10-2022,10:09,4911,40
SXS-370,10-10-2022,10:13,4109,40
SVX-683,10-10-2022,10:17,5826,30
CRO-544,10-10-2022,10:21,4562,47
DRK-599,10-10-2022,10:21,4789,40
EJW-574,10-10-2022,10:21,3983,43
UUO-969,10-10-2022,10:24,5115,29
YPW-343,10-10-2022,10:26,4542,44
ETR-403,10-10-2022,10:29,3615,42
